"COVID-19_Season";"Week_ID";"Current_Season_Week_Ending_Label";"MMWR_Week_Order";"MMWR_Year";"MMWR_Week";"MMWR_Day";"Setting";"Doses";"Cumulative_Doses";"Location_and_Flu_Season_Order";"Current_Through";"Age_Group"
"2024-2025";"2024 Nov 30 12:00:00 AM";"2025 Nov 29 12:00:00 AM";"14";"2024";"48";"6";"Pharmacy";"184,670";"9,335,537";"29";"2026 Jan 17 12:00:00 AM";"60-74"
"2024-2025";"2024 Dec 14 12:00:00 AM";"2025 Dec 13 12:00:00 AM";"16";"2024";"50";"6";"Pharmacy";"175,249";"9,712,855";"29";"2026 Jan 17 12:00:00 AM";"60-74"
"2024-2025";"2024 Dec 21 12:00:00 AM";"2025 Dec 20 12:00:00 AM";"17";"2024";"51";"6";"Pharmacy";"398,001";"24,946,047";"29";"2026 Jan 17 12:00:00 AM";"18+"
"2024-2025";"2024 Nov 30 12:00:00 AM";"2025 Nov 29 12:00:00 AM";"14";"2024";"48";"6";"Pharmacy";"556,901";"23,552,783";"29";"2026 Jan 17 12:00:00 AM";"18+"
"2024-2025";"2024 Dec 07 12:00:00 AM";"2025 Dec 06 12:00:00 AM";"15";"2024";"49";"6";"Pharmacy";"123,539";"6,554,697";"29";"2026 Jan 17 12:00:00 AM";"75+"
"2024-2025";"2024 Dec 21 12:00:00 AM";"2025 Dec 20 12:00:00 AM";"17";"2024";"51";"6";"Pharmacy";"215,169";"10,791,024";"29";"2026 Jan 17 12:00:00 AM";"18-64"
"2024-2025";"2024 Dec 21 12:00:00 AM";"2025 Dec 20 12:00:00 AM";"17";"2024";"51";"6";"Pharmacy";"90,454";"5,325,449";"29";"2026 Jan 17 12:00:00 AM";"50-64"
"2024-2025";"2024 Dec 07 12:00:00 AM";"2025 Dec 06 12:00:00 AM";"15";"2024";"49";"6";"Pharmacy";"256,840";"10,340,324";"29";"2026 Jan 17 12:00:00 AM";"18-64"
"2024-2025";"2024 Dec 21 12:00:00 AM";"2025 Dec 20 12:00:00 AM";"17";"2024";"51";"6";"Pharmacy";"79,824";"6,736,557";"29";"2026 Jan 17 12:00:00 AM";"75+"
"2024-2025";"2024 Nov 23 12:00:00 AM";"2025 Nov 22 12:00:00 AM";"13";"2024";"47";"6";"Pharmacy";"469,056";"13,240,155";"29";"2026 Jan 17 12:00:00 AM";"65+"
"2024-2025";"2024 Dec 07 12:00:00 AM";"2025 Dec 06 12:00:00 AM";"15";"2024";"49";"6";"Pharmacy";"118,934";"5,127,884";"29";"2026 Jan 17 12:00:00 AM";"50-64"
"2024-2025";"2024 Nov 23 12:00:00 AM";"2025 Nov 22 12:00:00 AM";"13";"2024";"47";"6";"Pharmacy";"933,366";"22,995,882";"29";"2026 Jan 17 12:00:00 AM";"18+"
"2024-2025";"2025 Jan 04 12:00:00 AM";"2026 Jan 03 12:00:00 AM";"20";"2025";"1";"7";"Physician Medical Office";"38,643";"2,755,381";"39";"2026 Jan 17 12:00:00 AM";"18+"
"2024-2025";"2025 Jan 04 12:00:00 AM";"2026 Jan 03 12:00:00 AM";"20";"2025";"1";"7";"Physician Medical Office";"11,300";"887,213";"39";"2026 Jan 17 12:00:00 AM";"60-74"
"2024-2025";"2025 Jan 04 12:00:00 AM";"2026 Jan 03 12:00:00 AM";"20";"2025";"1";"7";"Physician Medical Office";"16,116";"836,622";"39";"2026 Jan 17 12:00:00 AM";"18-49"
"2024-2025";"2025 Jan 04 12:00:00 AM";"2026 Jan 03 12:00:00 AM";"20";"2025";"1";"7";"Physician Medical Office";"26,124";"1,529,880";"39";"2026 Jan 17 12:00:00 AM";"18-64"
"2024-2025";"2025 Jan 04 12:00:00 AM";"2026 Jan 03 12:00:00 AM";"20";"2025";"1";"7";"Physician Medical Office";"12,519";"1,225,504";"39";"2026 Jan 17 12:00:00 AM";"65+"
"2024-2025";"2025 Jan 04 12:00:00 AM";"2026 Jan 03 12:00:00 AM";"20";"2025";"1";"7";"Physician Medical Office";"5,397";"634,985";"39";"2026 Jan 17 12:00:00 AM";"75+"
"2024-2025";"2025 Jan 04 12:00:00 AM";"2026 Jan 03 12:00:00 AM";"20";"2025";"1";"7";"Physician Medical Office";"10,007";"693,253";"39";"2026 Jan 17 12:00:00 AM";"50-64"
"2024-2025";"2024 Nov 16 12:00:00 AM";"2025 Nov 15 12:00:00 AM";"12";"2024";"46";"7";"Physician Medical Office";"70,163";"994,807";"39";"2026 Jan 17 12:00:00 AM";"65+"
"2024-2025";"2024 Nov 16 12:00:00 AM";"2025 Nov 15 12:00:00 AM";"12";"2024";"46";"7";"Physician Medical Office";"168,694";"2,144,586";"39";"2026 Jan 17 12:00:00 AM";"18+"
"2024-2025";"2024 Nov 16 12:00:00 AM";"2025 Nov 15 12:00:00 AM";"12";"2024";"46";"7";"Physician Medical Office";"34,290";"528,565";"39";"2026 Jan 17 12:00:00 AM";"75+"
"2024-2025";"2024 Nov 16 12:00:00 AM";"2025 Nov 15 12:00:00 AM";"12";"2024";"46";"7";"Physician Medical Office";"43,362";"530,439";"39";"2026 Jan 17 12:00:00 AM";"50-64"
"2024-2025";"2024 Nov 16 12:00:00 AM";"2025 Nov 15 12:00:00 AM";"12";"2024";"46";"7";"Physician Medical Office";"98,531";"1,149,781";"39";"2026 Jan 17 12:00:00 AM";"18-64"
"2024-2025";"2024 Nov 16 12:00:00 AM";"2025 Nov 15 12:00:00 AM";"12";"2024";"46";"7";"Physician Medical Office";"53,751";"694,839";"39";"2026 Jan 17 12:00:00 AM";"60-74"
"2024-2025";"2024 Nov 16 12:00:00 AM";"2025 Nov 15 12:00:00 AM";"12";"2024";"46";"7";"Physician Medical Office";"55,169";"619,338";"39";"2026 Jan 17 12:00:00 AM";"18-49"
"2024-2025";"2024 Nov 02 12:00:00 AM";"2025 Nov 01 12:00:00 AM";"10";"2024";"44";"6";"Combined";"431,624";"6,029,967";"19";"2026 Jan 17 12:00:00 AM";"75+"
"2024-2025";"2024 Nov 09 12:00:00 AM";"2025 Nov 08 12:00:00 AM";"11";"2024";"45";"6";"Combined";"709,148";"13,141,032";"19";"2026 Jan 17 12:00:00 AM";"65+"
"2024-2025";"2024 Nov 02 12:00:00 AM";"2025 Nov 01 12:00:00 AM";"10";"2024";"44";"6";"Combined";"822,764";"9,097,490";"19";"2026 Jan 17 12:00:00 AM";"18-64"
"2024-2025";"2024 Nov 09 12:00:00 AM";"2025 Nov 08 12:00:00 AM";"11";"2024";"45";"6";"Combined";"1,411,511";"22,940,882";"19";"2026 Jan 17 12:00:00 AM";"18+"
"2024-2025";"2024 Nov 02 12:00:00 AM";"2025 Nov 01 12:00:00 AM";"10";"2024";"44";"6";"Combined";"656,186";"8,506,072";"19";"2026 Jan 17 12:00:00 AM";"60-74"
"2024-2025";"2024 Nov 16 12:00:00 AM";"2025 Nov 15 12:00:00 AM";"12";"2024";"46";"6";"Combined";"348,008";"5,255,518";"19";"2026 Jan 17 12:00:00 AM";"18-49"
"2024-2025";"2024 Nov 09 12:00:00 AM";"2025 Nov 08 12:00:00 AM";"11";"2024";"45";"6";"Combined";"326,364";"4,892,339";"19";"2026 Jan 17 12:00:00 AM";"50-64"
"2024-2025";"2024 Nov 09 12:00:00 AM";"2025 Nov 08 12:00:00 AM";"11";"2024";"45";"6";"Combined";"327,847";"6,357,814";"19";"2026 Jan 17 12:00:00 AM";"75+"
"2024-2025";"2024 Nov 16 12:00:00 AM";"2025 Nov 15 12:00:00 AM";"12";"2024";"46";"6";"Combined";"624,874";"13,765,906";"19";"2026 Jan 17 12:00:00 AM";"65+"
"2024-2025";"2024 Nov 09 12:00:00 AM";"2025 Nov 08 12:00:00 AM";"11";"2024";"45";"6";"Combined";"702,364";"9,799,854";"19";"2026 Jan 17 12:00:00 AM";"18-64"
"2024-2025";"2024 Nov 16 12:00:00 AM";"2025 Nov 15 12:00:00 AM";"12";"2024";"46";"6";"Combined";"1,266,220";"24,207,102";"19";"2026 Jan 17 12:00:00 AM";"18+"
"2024-2025";"2024 Nov 02 12:00:00 AM";"2025 Nov 01 12:00:00 AM";"10";"2024";"44";"6";"Combined";"395,764";"4,565,975";"19";"2026 Jan 17 12:00:00 AM";"50-64"
"2024-2025";"2024 Nov 16 12:00:00 AM";"2025 Nov 15 12:00:00 AM";"12";"2024";"46";"6";"Combined";"287,680";"6,645,494";"19";"2026 Jan 17 12:00:00 AM";"75+"
"2024-2025";"2024 Nov 16 12:00:00 AM";"2025 Nov 15 12:00:00 AM";"12";"2024";"46";"6";"Combined";"641,346";"10,441,200";"19";"2026 Jan 17 12:00:00 AM";"18-64"
"2024-2025";"2024 Nov 16 12:00:00 AM";"2025 Nov 15 12:00:00 AM";"12";"2024";"46";"6";"Combined";"293,338";"5,185,677";"19";"2026 Jan 17 12:00:00 AM";"50-64"
"2024-2025";"2024 Nov 16 12:00:00 AM";"2025 Nov 15 12:00:00 AM";"12";"2024";"46";"6";"Combined";"464,609";"9,495,100";"19";"2026 Jan 17 12:00:00 AM";"60-74"
"2024-2025";"2024 Nov 02 12:00:00 AM";"2025 Nov 01 12:00:00 AM";"10";"2024";"44";"6";"Combined";"426,999";"4,531,510";"19";"2026 Jan 17 12:00:00 AM";"18-49"
"2024-2025";"2024 Nov 02 12:00:00 AM";"2025 Nov 01 12:00:00 AM";"10";"2024";"44";"6";"Combined";"911,631";"12,431,884";"19";"2026 Jan 17 12:00:00 AM";"65+"
"2024-2025";"2024 Nov 09 12:00:00 AM";"2025 Nov 08 12:00:00 AM";"11";"2024";"45";"6";"Combined";"376,000";"4,907,510";"19";"2026 Jan 17 12:00:00 AM";"18-49"
"2024-2025";"2024 Nov 09 12:00:00 AM";"2025 Nov 08 12:00:00 AM";"11";"2024";"45";"6";"Combined";"524,419";"9,030,491";"19";"2026 Jan 17 12:00:00 AM";"60-74"
"2024-2025";"2024 Nov 02 12:00:00 AM";"2025 Nov 01 12:00:00 AM";"10";"2024";"44";"6";"Combined";"1,734,395";"21,529,371";"19";"2026 Jan 17 12:00:00 AM";"18+"
"2024-2025";"2024 Nov 30 12:00:00 AM";"2025 Nov 29 12:00:00 AM";"14";"2024";"48";"6";"Combined";"113,783";"7,001,718";"19";"2026 Jan 17 12:00:00 AM";"75+"
"2024-2025";"2024 Dec 14 12:00:00 AM";"2025 Dec 13 12:00:00 AM";"16";"2024";"50";"6";"Combined";"565,784";"27,134,164";"19";"2026 Jan 17 12:00:00 AM";"18+"
"2024-2025";"2024 Nov 30 12:00:00 AM";"2025 Nov 29 12:00:00 AM";"14";"2024";"48";"6";"Combined";"158,566";"5,599,567";"19";"2026 Jan 17 12:00:00 AM";"50-64"
"2024-2025";"2024 Dec 14 12:00:00 AM";"2025 Dec 13 12:00:00 AM";"16";"2024";"50";"6";"Combined";"162,570";"6,110,208";"19";"2026 Jan 17 12:00:00 AM";"18-49"
"2024-2025";"2024 Dec 07 12:00:00 AM";"2025 Dec 06 12:00:00 AM";"15";"2024";"49";"6";"Combined";"643,583";"26,568,380";"19";"2026 Jan 17 12:00:00 AM";"18+"
"2024-2025";"2024 Nov 30 12:00:00 AM";"2025 Nov 29 12:00:00 AM";"14";"2024";"48";"6";"Combined";"207,317";"10,102,906";"19";"2026 Jan 17 12:00:00 AM";"60-74"
"2024-2025";"2024 Dec 07 12:00:00 AM";"2025 Dec 06 12:00:00 AM";"15";"2024";"49";"6";"Combined";"318,220";"14,871,481";"19";"2026 Jan 17 12:00:00 AM";"65+"
"2024-2025";"2024 Dec 07 12:00:00 AM";"2025 Dec 06 12:00:00 AM";"15";"2024";"49";"6";"Combined";"325,361";"11,696,903";"19";"2026 Jan 17 12:00:00 AM";"18-64"
"2024-2025";"2024 Dec 21 12:00:00 AM";"2025 Dec 20 12:00:00 AM";"17";"2024";"51";"6";"Combined";"492,276";"27,626,440";"19";"2026 Jan 17 12:00:00 AM";"18+"
"2024-2025";"2024 Dec 07 12:00:00 AM";"2025 Dec 06 12:00:00 AM";"15";"2024";"49";"6";"Combined";"149,692";"5,749,259";"19";"2026 Jan 17 12:00:00 AM";"50-64"
"2024-2025";"2024 Dec 21 12:00:00 AM";"2025 Dec 20 12:00:00 AM";"17";"2024";"51";"6";"Combined";"160,129";"6,270,337";"19";"2026 Jan 17 12:00:00 AM";"18-49"
"2024-2025";"2024 Dec 21 12:00:00 AM";"2025 Dec 20 12:00:00 AM";"17";"2024";"51";"6";"Combined";"170,288";"10,720,764";"19";"2026 Jan 17 12:00:00 AM";"60-74"
"2024-2025";"2024 Dec 07 12:00:00 AM";"2025 Dec 06 12:00:00 AM";"15";"2024";"49";"6";"Combined";"144,289";"7,146,007";"19";"2026 Jan 17 12:00:00 AM";"75+"
"2024-2025";"2024 Nov 23 12:00:00 AM";"2025 Nov 22 12:00:00 AM";"13";"2024";"47";"6";"Combined";"297,525";"5,553,043";"19";"2026 Jan 17 12:00:00 AM";"18-49"
"2024-2025";"2024 Dec 14 12:00:00 AM";"2025 Dec 13 12:00:00 AM";"16";"2024";"50";"6";"Combined";"297,249";"11,994,152";"19";"2026 Jan 17 12:00:00 AM";"18-64"
"2024-2025";"2024 Nov 23 12:00:00 AM";"2025 Nov 22 12:00:00 AM";"13";"2024";"47";"6";"Combined";"400,489";"9,895,589";"19";"2026 Jan 17 12:00:00 AM";"60-74"
"2024-2025";"2024 Dec 14 12:00:00 AM";"2025 Dec 13 12:00:00 AM";"16";"2024";"50";"6";"Combined";"268,536";"15,140,017";"19";"2026 Jan 17 12:00:00 AM";"65+"
"2024-2025";"2024 Dec 14 12:00:00 AM";"2025 Dec 13 12:00:00 AM";"16";"2024";"50";"6";"Combined";"207,429";"10,550,476";"19";"2026 Jan 17 12:00:00 AM";"60-74"
"2024-2025";"2024 Nov 23 12:00:00 AM";"2025 Nov 22 12:00:00 AM";"13";"2024";"47";"6";"Combined";"530,794";"14,296,700";"19";"2026 Jan 17 12:00:00 AM";"65+"
"2024-2025";"2024 Nov 30 12:00:00 AM";"2025 Nov 29 12:00:00 AM";"14";"2024";"48";"6";"Combined";"218,926";"5,771,969";"19";"2026 Jan 17 12:00:00 AM";"18-49"
"2024-2025";"2024 Dec 14 12:00:00 AM";"2025 Dec 13 12:00:00 AM";"16";"2024";"50";"6";"Combined";"134,680";"5,883,939";"19";"2026 Jan 17 12:00:00 AM";"50-64"
"2024-2025";"2024 Nov 23 12:00:00 AM";"2025 Nov 22 12:00:00 AM";"13";"2024";"47";"6";"Combined";"1,083,642";"25,290,744";"19";"2026 Jan 17 12:00:00 AM";"18+"
"2024-2025";"2024 Dec 21 12:00:00 AM";"2025 Dec 20 12:00:00 AM";"17";"2024";"51";"6";"Combined";"217,077";"15,357,094";"19";"2026 Jan 17 12:00:00 AM";"65+"
"2024-2025";"2024 Dec 14 12:00:00 AM";"2025 Dec 13 12:00:00 AM";"16";"2024";"50";"6";"Combined";"119,439";"7,265,446";"19";"2026 Jan 17 12:00:00 AM";"75+"
"2024-2025";"2024 Dec 21 12:00:00 AM";"2025 Dec 20 12:00:00 AM";"17";"2024";"51";"6";"Combined";"275,199";"12,269,351";"19";"2026 Jan 17 12:00:00 AM";"18-64"
"2024-2025";"2024 Dec 07 12:00:00 AM";"2025 Dec 06 12:00:00 AM";"15";"2024";"49";"6";"Combined";"175,669";"5,947,638";"19";"2026 Jan 17 12:00:00 AM";"18-49"
"2024-2025";"2024 Nov 23 12:00:00 AM";"2025 Nov 22 12:00:00 AM";"13";"2024";"47";"6";"Combined";"255,324";"5,441,001";"19";"2026 Jan 17 12:00:00 AM";"50-64"
"2024-2025";"2024 Nov 30 12:00:00 AM";"2025 Nov 29 12:00:00 AM";"14";"2024";"48";"6";"Combined";"256,561";"14,553,261";"19";"2026 Jan 17 12:00:00 AM";"65+"
"2024-2025";"2024 Nov 23 12:00:00 AM";"2025 Nov 22 12:00:00 AM";"13";"2024";"47";"6";"Combined";"242,441";"6,887,935";"19";"2026 Jan 17 12:00:00 AM";"75+"
"2024-2025";"2024 Nov 23 12:00:00 AM";"2025 Nov 22 12:00:00 AM";"13";"2024";"47";"6";"Combined";"552,850";"10,994,050";"19";"2026 Jan 17 12:00:00 AM";"18-64"
"2024-2025";"2024 Dec 21 12:00:00 AM";"2025 Dec 20 12:00:00 AM";"17";"2024";"51";"6";"Combined";"115,070";"5,999,009";"19";"2026 Jan 17 12:00:00 AM";"50-64"
"2024-2025";"2024 Nov 30 12:00:00 AM";"2025 Nov 29 12:00:00 AM";"14";"2024";"48";"6";"Combined";"377,492";"11,371,542";"19";"2026 Jan 17 12:00:00 AM";"18-64"
"2024-2025";"2024 Nov 30 12:00:00 AM";"2025 Nov 29 12:00:00 AM";"14";"2024";"48";"6";"Combined";"634,053";"25,924,797";"19";"2026 Jan 17 12:00:00 AM";"18+"
"2024-2025";"2024 Dec 07 12:00:00 AM";"2025 Dec 06 12:00:00 AM";"15";"2024";"49";"6";"Combined";"240,141";"10,343,047";"19";"2026 Jan 17 12:00:00 AM";"60-74"
"2024-2025";"2024 Dec 21 12:00:00 AM";"2025 Dec 20 12:00:00 AM";"17";"2024";"51";"6";"Combined";"95,897";"7,361,343";"19";"2026 Jan 17 12:00:00 AM";"75+"
"2024-2025";"2024 Dec 28 12:00:00 AM";"2025 Dec 27 12:00:00 AM";"18";"2024";"52";"7";"Physician Medical Office";"9,959";"875,913";"39";"2026 Jan 17 12:00:00 AM";"60-74"
"2024-2025";"2024 Dec 28 12:00:00 AM";"2025 Dec 27 12:00:00 AM";"18";"2024";"52";"7";"Physician Medical Office";"15,743";"820,506";"39";"2026 Jan 17 12:00:00 AM";"18-49"
"2024-2025";"2024 Dec 28 12:00:00 AM";"2025 Dec 27 12:00:00 AM";"18";"2024";"52";"7";"Physician Medical Office";"4,802";"629,588";"39";"2026 Jan 17 12:00:00 AM";"75+"
"2024-2025";"2024 Dec 28 12:00:00 AM";"2025 Dec 27 12:00:00 AM";"18";"2024";"52";"7";"Physician Medical Office";"9,686";"683,246";"39";"2026 Jan 17 12:00:00 AM";"50-64"
"2024-2025";"2024 Dec 28 12:00:00 AM";"2025 Dec 27 12:00:00 AM";"18";"2024";"52";"7";"Physician Medical Office";"36,345";"2,716,738";"39";"2026 Jan 17 12:00:00 AM";"18+"
"2024-2025";"2024 Dec 28 12:00:00 AM";"2025 Dec 27 12:00:00 AM";"18";"2024";"52";"7";"Physician Medical Office";"25,429";"1,503,756";"39";"2026 Jan 17 12:00:00 AM";"18-64"
"2024-2025";"2024 Dec 28 12:00:00 AM";"2025 Dec 27 12:00:00 AM";"18";"2024";"52";"7";"Physician Medical Office";"10,916";"1,212,985";"39";"2026 Jan 17 12:00:00 AM";"65+"
"2024-2025";"2024 Dec 28 12:00:00 AM";"2025 Dec 27 12:00:00 AM";"18";"2024";"52";"6";"Pharmacy";"34,849";"6,771,406";"29";"2026 Jan 17 12:00:00 AM";"75+"
"2024-2025";"2024 Dec 28 12:00:00 AM";"2025 Dec 27 12:00:00 AM";"18";"2024";"52";"6";"Pharmacy";"83,755";"14,238,780";"29";"2026 Jan 17 12:00:00 AM";"65+"
"2024-2025";"2024 Dec 28 12:00:00 AM";"2025 Dec 27 12:00:00 AM";"18";"2024";"52";"6";"Pharmacy";"124,441";"10,915,465";"29";"2026 Jan 17 12:00:00 AM";"18-64"
"2024-2025";"2024 Dec 28 12:00:00 AM";"2025 Dec 27 12:00:00 AM";"18";"2024";"52";"6";"Pharmacy";"208,197";"25,154,244";"29";"2026 Jan 17 12:00:00 AM";"18+"
"2024-2025";"2024 Dec 28 12:00:00 AM";"2025 Dec 27 12:00:00 AM";"18";"2024";"52";"6";"Pharmacy";"70,343";"9,925,153";"29";"2026 Jan 17 12:00:00 AM";"60-74"
"2024-2025";"2024 Dec 28 12:00:00 AM";"2025 Dec 27 12:00:00 AM";"18";"2024";"52";"6";"Pharmacy";"71,920";"5,537,494";"29";"2026 Jan 17 12:00:00 AM";"18-49"
"2024-2025";"2024 Dec 28 12:00:00 AM";"2025 Dec 27 12:00:00 AM";"18";"2024";"52";"6";"Pharmacy";"52,521";"5,377,970";"29";"2026 Jan 17 12:00:00 AM";"50-64"
"2024-2025";"2024 Dec 28 12:00:00 AM";"2025 Dec 27 12:00:00 AM";"18";"2024";"52";"6";"Combined";"39,651";"7,400,994";"19";"2026 Jan 17 12:00:00 AM";"75+"
"2024-2025";"2025 Jan 04 12:00:00 AM";"2026 Jan 03 12:00:00 AM";"20";"2025";"1";"6";"Pharmacy";"264,212";"25,418,456";"29";"2026 Jan 17 12:00:00 AM";"18+"
"2024-2025";"2025 Jan 04 12:00:00 AM";"2026 Jan 03 12:00:00 AM";"20";"2025";"1";"6";"Pharmacy";"79,771";"5,617,265";"29";"2026 Jan 17 12:00:00 AM";"18-49"
"2024-2025";"2025 Jan 04 12:00:00 AM";"2026 Jan 03 12:00:00 AM";"20";"2025";"1";"6";"Pharmacy";"121,482";"14,360,262";"29";"2026 Jan 17 12:00:00 AM";"65+"
"2024-2025";"2025 Jan 04 12:00:00 AM";"2026 Jan 03 12:00:00 AM";"20";"2025";"1";"6";"Pharmacy";"142,729";"11,058,194";"29";"2026 Jan 17 12:00:00 AM";"18-64"
"2024-2025";"2025 Jan 04 12:00:00 AM";"2026 Jan 03 12:00:00 AM";"20";"2025";"1";"6";"Pharmacy";"62,958";"5,440,928";"29";"2026 Jan 17 12:00:00 AM";"50-64"
"2024-2025";"2025 Jan 04 12:00:00 AM";"2026 Jan 03 12:00:00 AM";"20";"2025";"1";"6";"Pharmacy";"94,362";"10,019,515";"29";"2026 Jan 17 12:00:00 AM";"60-74"
"2024-2025";"2025 Jan 04 12:00:00 AM";"2026 Jan 03 12:00:00 AM";"20";"2025";"1";"6";"Pharmacy";"53,543";"6,824,949";"29";"2026 Jan 17 12:00:00 AM";"75+"
"2024-2025";"2025 Jan 04 12:00:00 AM";"2026 Jan 03 12:00:00 AM";"20";"2025";"1";"6";"Combined";"58,940";"7,459,934";"19";"2026 Jan 17 12:00:00 AM";"75+"
"2024-2025";"2025 Jan 04 12:00:00 AM";"2026 Jan 03 12:00:00 AM";"20";"2025";"1";"6";"Combined";"95,887";"6,453,887";"19";"2026 Jan 17 12:00:00 AM";"18-49"
"2024-2025";"2025 Jan 04 12:00:00 AM";"2026 Jan 03 12:00:00 AM";"20";"2025";"1";"6";"Combined";"105,662";"10,906,728";"19";"2026 Jan 17 12:00:00 AM";"60-74"
"2024-2025";"2025 Jan 04 12:00:00 AM";"2026 Jan 03 12:00:00 AM";"20";"2025";"1";"6";"Combined";"134,001";"15,585,766";"19";"2026 Jan 17 12:00:00 AM";"65+"
"2024-2025";"2025 Jan 04 12:00:00 AM";"2026 Jan 03 12:00:00 AM";"20";"2025";"1";"6";"Combined";"302,855";"28,173,837";"19";"2026 Jan 17 12:00:00 AM";"18+"
"2024-2025";"2025 Jan 04 12:00:00 AM";"2026 Jan 03 12:00:00 AM";"20";"2025";"1";"6";"Combined";"72,965";"6,134,181";"19";"2026 Jan 17 12:00:00 AM";"50-64"
"2024-2025";"2025 Jan 04 12:00:00 AM";"2026 Jan 03 12:00:00 AM";"20";"2025";"1";"6";"Combined";"168,853";"12,588,074";"19";"2026 Jan 17 12:00:00 AM";"18-64"
"2024-2025";"2025 Jan 11 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"21";"2025";"2";"7";"Physician Medical Office";"14,283";"901,496";"39";"2026 Jan 17 12:00:00 AM";"60-74"
"2024-2025";"2025 Jan 11 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"21";"2025";"2";"7";"Physician Medical Office";"11,829";"705,082";"39";"2026 Jan 17 12:00:00 AM";"50-64"
"2024-2025";"2025 Jan 11 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"21";"2025";"2";"7";"Physician Medical Office";"7,743";"642,728";"39";"2026 Jan 17 12:00:00 AM";"75+"
"2024-2025";"2025 Jan 11 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"21";"2025";"2";"7";"Physician Medical Office";"21,467";"858,089";"39";"2026 Jan 17 12:00:00 AM";"18-49"
"2024-2025";"2025 Jan 11 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"21";"2025";"2";"7";"Physician Medical Office";"17,102";"1,242,606";"39";"2026 Jan 17 12:00:00 AM";"65+"
"2024-2025";"2025 Jan 11 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"21";"2025";"2";"7";"Physician Medical Office";"50,399";"2,805,780";"39";"2026 Jan 17 12:00:00 AM";"18+"
"2024-2025";"2025 Jan 11 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"21";"2025";"2";"7";"Physician Medical Office";"33,296";"1,563,176";"39";"2026 Jan 17 12:00:00 AM";"18-64"
"2024-2025";"2025 Jan 11 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"21";"2025";"2";"6";"Pharmacy";"270,421";"25,688,877";"29";"2026 Jan 17 12:00:00 AM";"18+"
"2024-2025";"2025 Jan 11 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"21";"2025";"2";"6";"Pharmacy";"84,657";"5,701,922";"29";"2026 Jan 17 12:00:00 AM";"18-49"
"2024-2025";"2025 Jan 11 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"21";"2025";"2";"6";"Pharmacy";"125,800";"14,486,062";"29";"2026 Jan 17 12:00:00 AM";"65+"
"2024-2025";"2025 Jan 11 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"21";"2025";"2";"6";"Pharmacy";"144,621";"11,202,815";"29";"2026 Jan 17 12:00:00 AM";"18-64"
"2024-2025";"2025 Jan 11 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"21";"2025";"2";"6";"Pharmacy";"96,268";"10,115,783";"29";"2026 Jan 17 12:00:00 AM";"60-74"
"2024-2025";"2025 Jan 11 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"21";"2025";"2";"6";"Pharmacy";"59,964";"5,500,892";"29";"2026 Jan 17 12:00:00 AM";"50-64"
"2024-2025";"2025 Jan 11 12:00:00 AM";"2026 Jan 10 12:00:00 AM";"21";"2025";"2";"6";"Pharmacy";"54,966";"6,879,915";"29";"2026 Jan 17 12:00:00 AM";"75+"
"2024-2025";"2025 Jan 18 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"22";"2025";"3";"7";"Physician Medical Office";"20,227";"878,316";"39";"2026 Jan 17 12:00:00 AM";"18-49"
"2024-2025";"2025 Jan 18 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"22";"2025";"3";"7";"Physician Medical Office";"13,655";"915,151";"39";"2026 Jan 17 12:00:00 AM";"60-74"
"2024-2025";"2025 Jan 18 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"22";"2025";"3";"7";"Physician Medical Office";"32,112";"1,595,288";"39";"2026 Jan 17 12:00:00 AM";"18-64"
"2024-2025";"2025 Jan 18 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"22";"2025";"3";"7";"Physician Medical Office";"16,495";"1,259,101";"39";"2026 Jan 17 12:00:00 AM";"65+"
"2024-2025";"2025 Jan 18 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"22";"2025";"3";"7";"Physician Medical Office";"48,607";"2,854,387";"39";"2026 Jan 17 12:00:00 AM";"18+"
"2024-2025";"2025 Jan 18 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"22";"2025";"3";"7";"Physician Medical Office";"11,885";"716,967";"39";"2026 Jan 17 12:00:00 AM";"50-64"
"2024-2025";"2025 Jan 18 12:00:00 AM";"2026 Jan 17 12:00:00 AM";"22";"2025";"3";"7";"Physician Medical Office";"7,677";"650,405";"39";"2026 Jan 17 12:00:00 AM";"75+"
